Year, Month, Day,     Extent,Ice_Concentration_Percent,Surface_Temperature (in Celsius)
2019,4,30,13.016,,
2019,5,1,12.862,,
2019,5,2,12.812,,
2019,5,3,12.807,,
2019,5,4,12.662,,
2019,5,5,12.554,,
2019,5,6,12.543,,
2019,5,7,12.576,,
2019,5,8,12.592,,
2019,5,9,12.471,,
2019,5,10,12.368,,
2019,5,11,12.403,,
2019,5,12,12.371,,
2019,5,13,12.264,,
2019,5,14,12.254,,
2019,5,15,12.232,,
2019,5,16,12.192,,
2019,5,17,12.134,,
2019,5,18,12.096,,
2019,5,19,12.044,,
2019,5,20,11.937,,
2019,5,21,11.942,,
2019,5,22,11.96,,
2019,5,23,11.932,,
2019,5,24,11.899,,
2019,5,25,11.877,,
2019,5,26,11.837,,
2019,5,27,11.806,,
2019,5,28,11.665,,
2019,5,29,11.606,,
2019,5,30,11.578,,
2019,5,31,11.487,,
2019,6,1,11.36,,
2019,6,2,11.246,,
2019,6,3,11.207,,
2019,6,4,11.136,,
2019,6,5,11.127,,
2019,6,6,11.089,,
2019,6,7,11.027,,
2019,6,8,10.979,,
2019,6,9,10.962,,
2019,6,10,10.871,,
2019,6,11,10.829,,
2019,6,12,10.788,,
2019,6,13,10.903,,
2019,6,14,10.9,,
2019,6,15,10.849,,
2019,6,16,10.821,,
2019,6,17,10.74,,
2019,6,18,10.637,,
2019,6,19,10.529,,
2019,6,20,10.453,,
2019,6,21,10.33,,
2019,6,22,10.258,,
2019,6,23,10.199,,
2019,6,24,10.15,,
2019,6,25,10.008,,
2019,6,26,9.902,,
2019,6,27,9.736,,
2019,6,28,9.655,,
2019,6,29,9.577,,
2019,6,30,9.54,,
2019,7,1,9.176,,
2019,7,2,9.093,,
2019,7,3,9.049,,
2019,7,4,8.973,,
2019,7,5,8.861,,
2019,7,6,8.7,,
2019,7,7,8.573,,
2019,7,8,8.381,,
2019,7,9,8.253,,
2019,7,10,8.115,,
2019,7,11,8.055,,
2019,7,12,7.958,,
2019,7,13,7.868,,
2019,7,14,7.791,,
2019,7,15,7.673,,
2019,7,16,7.621,,
2019,7,17,7.446,,
2019,7,18,7.25,,
2019,7,19,7.117,,
2019,7,20,7.107,,
2019,7,21,6.982,,
2019,7,22,6.901,,
2019,7,23,6.86,,
2019,7,24,6.734,,
2019,7,25,6.661,,
2019,7,26,6.591,,
2019,7,27,6.477,,
2019,7,28,6.362,,
2019,7,29,6.339,,
2019,7,30,6.187,,
2019,7,31,6.115,,
2019,8,1,6.023,,
2019,8,2,5.924,,
2019,8,3,5.828,,
2019,8,4,5.78,,
2019,8,5,5.595,,
2019,8,6,5.464,,
2019,8,7,5.392,,
2019,8,8,5.385,,
2019,8,9,5.303,,
2019,8,10,5.1,,
2019,8,11,5.098,,
2019,8,12,5.1,,
2019,8,13,4.981,,
2019,8,14,4.963,,
2019,8,15,4.901,,
2019,8,16,4.898,,
2019,8,17,4.851,,
2019,8,18,4.766,,
2019,8,19,4.767,,
2019,8,20,4.756,,
2019,8,21,4.744,,
2019,8,22,4.635,,
2019,8,23,4.625,,
2019,8,24,4.641,,
2019,8,25,4.675,,
2019,8,26,4.636,,
2019,8,27,4.602,,
2019,8,28,4.632,,
2019,8,29,4.649,,
2019,8,30,4.59,,
2019,8,31,4.512,,
2019,9,1,4.442,,
2019,9,2,4.433,,
2019,9,3,4.359,,
2019,9,4,4.328,,
2019,9,5,4.352,,
2019,9,6,4.371,,
2019,9,7,4.408,,
2019,9,8,4.369,,
2019,9,9,4.376,,
2019,9,10,4.344,,
2019,9,11,4.319,,
2019,9,12,4.326,,
2019,9,13,4.269,,
2019,9,14,4.215,,
2019,9,15,4.186,,
2019,9,16,4.204,,
2019,9,17,4.188,,
2019,9,18,4.166,,
2019,9,19,4.244,,
2019,9,20,4.251,,
2019,9,21,4.303,,
2019,9,22,4.296,,
2019,9,23,4.357,,
2019,9,24,4.411,,
2019,9,25,4.47,,
2019,9,26,4.522,,
2019,9,27,4.563,,
2019,9,28,4.596,,
2019,9,29,4.601,,
2019,9,30,4.648,,
2019,10,1,4.828,,
2019,10,2,4.881,,
2019,10,3,4.855,,
2019,10,4,4.882,,
2019,10,5,4.903,,
2019,10,6,4.915,,
2019,10,7,4.952,,
2019,10,8,4.963,,
2019,10,9,4.977,,
2019,10,10,5.061,,
2019,10,11,5.069,,
2019,10,12,5.165,,
2019,10,13,5.161,,
2019,10,14,5.228,,
2019,10,15,5.288,,
2019,10,16,5.327,,
2019,10,17,5.445,,
2019,10,18,5.58,,
2019,10,19,5.726,,
2019,10,20,5.794,,
2019,10,21,5.9,,
2019,10,22,6.027,,
2019,10,23,6.143,,
2019,10,24,6.292,,
2019,10,25,6.509,,
2019,10,26,6.78,,
2019,10,27,7.029,,
2019,10,28,7.32,,
2019,10,29,7.427,,
2019,10,30,7.573,,
2019,10,31,7.782,,
2019,11,1,7.987,,
2019,11,2,8.169,,
2019,11,3,8.29,,
2019,11,4,8.379,,
2019,11,5,8.558,,
2019,11,6,8.675,,
2019,11,7,8.686,,
2019,11,8,8.739,,
2019,11,9,8.825,,
2019,11,10,8.879,,
2019,11,11,8.993,,
2019,11,12,9.178,,
2019,11,13,9.249,,
2019,11,14,9.387,,
2019,11,15,9.43,,
2019,11,16,9.433,,
2019,11,17,9.45,,
2019,11,18,9.552,,
2019,11,19,9.719,,
2019,11,20,9.76,,
2019,11,21,9.811,,
2019,11,22,9.932,,
2019,11,23,10,,
2019,11,24,10.029,,
2019,11,25,10.066,,
2019,11,26,10.171,,
2019,11,27,10.137,,
2019,11,28,10.269,,
2019,11,29,10.41,,
2019,11,30,10.422,,
2019,12,1,10.542,,
2019,12,2,10.628,,
2019,12,3,10.77,,
2019,12,4,10.914,,
2019,12,5,10.978,,
2019,12,6,11.123,,
2019,12,7,11.359,,
2019,12,8,11.518,,
2019,12,9,11.581,,
2019,12,10,11.618,,
2019,12,11,11.666,,
2019,12,12,11.698,,
2019,12,13,11.781,,
2019,12,14,11.883,,
2019,12,15,11.994,,
2019,12,16,12.042,,
2019,12,17,11.998,,
2019,12,18,12.018,,
2019,12,19,12.077,,
2019,12,20,12.182,,
2019,12,21,12.226,,
2019,12,22,12.327,,
2019,12,23,12.436,,
2019,12,24,12.494,,
2019,12,25,12.545,,
2019,12,26,12.638,,
2019,12,27,12.721,,
2019,12,28,12.712,,
2019,12,29,12.78,,
2019,12,30,12.858,,
2019,12,31,12.889,,
2020,1,1,13.046,,
2020,1,2,13.072,,
2020,1,3,13.17,,
2020,1,4,13.193,,
2020,1,5,13.166,,
2020,1,6,13.195,,
2020,1,7,13.202,,
2020,1,8,13.295,,
2020,1,9,13.248,,
2020,1,10,13.216,,
2020,1,11,13.317,,
2020,1,12,13.393,,
2020,1,13,13.438,,
2020,1,14,13.546,,
2020,1,15,13.58,,
2020,1,16,13.569,,
2020,1,17,13.697,,
2020,1,18,13.762,,
2020,1,19,13.795,,
2020,1,20,13.88,,
2020,1,21,13.898,,
2020,1,22,13.933,,
2020,1,23,14.032,,
2020,1,24,13.979,,
2020,1,25,14.051,,
2020,1,26,14.053,,
2020,1,27,14.062,,
2020,1,28,14.125,,
2020,1,29,14.226,,
2020,1,30,14.276,,
2020,1,31,14.297,,
2020,2,1,14.318,,
2020,2,2,14.37,,
2020,2,3,14.371,,
2020,2,4,14.341,,
2020,2,5,14.466,,
2020,2,6,14.523,,
2020,2,7,14.635,,
2020,2,8,14.641,,
2020,2,9,14.666,,
2020,2,10,14.673,,
2020,2,11,14.612,,
2020,2,12,14.55,,
2020,2,13,14.502,,
2020,2,14,14.577,,
2020,2,15,14.645,,
2020,2,16,14.667,,
2020,2,17,14.665,,
2020,2,18,14.598,,
2020,2,19,14.623,,
2020,2,20,14.715,,
2020,2,21,14.848,,
2020,2,22,14.936,,
2020,2,23,14.761,,
2020,2,24,14.711,,
2020,2,25,14.695,,
2020,2,26,14.763,,
2020,2,27,14.855,,
2020,2,28,14.91,,
2020,2,29,14.985,,
2020,3,1,15.001,,
2020,3,2,14.966,,
2020,3,3,15.039,,
2020,3,4,15.071,,
2020,3,5,15.012,,
2020,3,6,14.938,,
2020,3,7,14.887,,
2020,3,8,14.951,,
2020,3,9,14.981,,
2020,3,10,14.989,,
2020,3,11,14.995,,
2020,3,12,14.999,,
2020,3,13,14.879,,
2020,3,14,14.855,,
2020,3,15,14.977,,
2020,3,16,14.929,,
2020,3,17,14.893,,
2020,3,18,14.854,,
2020,3,19,14.807,,
2020,3,20,14.8,,
2020,3,21,14.702,,
2020,3,22,14.547,,
2020,3,23,14.461,,
2020,3,24,14.385,,
2020,3,25,14.369,,
2020,3,26,14.272,,
2020,3,27,14.326,,
2020,3,28,14.194,,
2020,3,29,14.197,,
2020,3,30,14.201,,
2020,3,31,14.153,,
2020,4,1,14.108,,
2020,4,2,14.127,,
2020,4,3,14.073,,
2020,4,4,14.008,,
2020,4,5,13.897,,
2020,4,6,13.907,,
2020,4,7,13.871,,
2020,4,8,13.711,,
2020,4,9,13.733,,
2020,4,10,13.739,,
2020,4,11,13.696,,
2020,4,12,13.739,,
2020,4,13,13.738,,
2020,4,14,13.757,,
2020,4,15,13.646,,
2020,4,16,13.58,,
2020,4,17,13.489,,
2020,4,18,13.491,,
2020,4,19,13.575,,
2020,4,20,13.546,,
2020,4,21,13.546,,
2020,4,22,13.528,,
2020,4,23,13.428,,
2020,4,24,13.388,,
2020,4,25,13.244,,
2020,4,26,13.182,,
2020,4,27,13.213,,
2020,4,28,13.238,,
2020,4,29,13.225,,
2020,4,30,13.222,,
2020,5,1,13.091,,
2020,5,2,13.077,,
2020,5,3,13.054,,
2020,5,4,12.995,,
2020,5,5,13.038,,
2020,5,6,12.923,,
2020,5,7,12.802,,
2020,5,8,12.764,,
2020,5,9,12.747,,
2020,5,10,12.677,,
2020,5,11,12.679,,
2020,5,12,12.705,,
2020,5,13,12.624,,
2020,5,14,12.532,,
2020,5,15,12.363,,
2020,5,16,12.307,,
2020,5,17,12.224,,
2020,5,18,12.143,,
2020,5,19,12.13,,
2020,5,20,12.184,,
2020,5,21,12.116,,
2020,5,22,11.99,,
2020,5,23,11.896,,
2020,5,24,11.892,,
2020,5,25,11.832,,
2020,5,26,11.722,,
2020,5,27,11.689,,
2020,5,28,11.703,,
2020,5,29,11.642,,
2020,5,30,11.579,,
2020,5,31,11.517,,
2020,6,1,11.431,,
2020,6,2,11.381,,
2020,6,3,11.415,,
2020,6,4,11.366,,
2020,6,5,11.291,,
2020,6,6,11.226,,
2020,6,7,11.158,,
2020,6,8,11.063,,
2020,6,9,10.932,,
2020,6,10,10.932,,
2020,6,11,10.931,,
2020,6,12,10.925,,
2020,6,13,10.815,,
2020,6,14,10.769,,
2020,6,15,10.679,,
2020,6,16,10.606,,
2020,6,17,10.512,,
2020,6,18,10.454,,
2020,6,19,10.483,,
2020,6,20,10.316,,
2020,6,21,10.305,,
2020,6,22,10.195,,
2020,6,23,10.098,,
2020,6,24,9.932,,
2020,6,25,9.947,,
2020,6,26,9.918,,
2020,6,27,9.86,,
2020,6,28,9.748,,
2020,6,29,9.621,,
2020,6,30,9.476,,
2020,7,1,9.253,,
2020,7,2,9.18,,
2020,7,3,8.994,,
2020,7,4,8.817,,
2020,7,5,8.631,,
2020,7,6,8.444,,
2020,7,7,8.316,,
2020,7,8,8.216,,
2020,7,9,8.077,,
2020,7,10,7.959,,
2020,7,11,7.853,,
2020,7,12,7.752,,
2020,7,13,7.482,,
2020,7,14,7.317,,
2020,7,15,7.241,,
2020,7,16,7.1,,
2020,7,17,6.971,,
2020,7,18,6.844,,
2020,7,19,6.719,,
2020,7,20,6.6,,
2020,7,21,6.465,,
2020,7,22,6.335,,
2020,7,23,6.295,,
2020,7,24,6.297,,
2020,7,25,6.226,,
2020,7,26,6.241,,
2020,7,27,6.156,,
2020,7,28,6.159,,
2020,7,29,6.064,,
2020,7,30,6.075,,
2020,7,31,6.034,,
2020,8,1,5.966,,
2020,8,2,5.859,,
2020,8,3,5.834,,
2020,8,4,5.774,,
2020,8,5,5.792,,
2020,8,6,5.751,,
2020,8,7,5.709,,
2020,8,8,5.659,,
2020,8,9,5.579,,
2020,8,10,5.561,,
2020,8,11,5.56,,
2020,8,12,5.43,,
2020,8,13,5.378,,
2020,8,14,5.183,,
2020,8,15,5.166,,
2020,8,16,4.994,,
2020,8,17,4.929,,
2020,8,18,4.876,,
2020,8,19,4.761,,
2020,8,20,4.719,,
2020,8,21,4.574,,
2020,8,22,4.592,,
2020,8,23,4.543,,
2020,8,24,4.567,,
2020,8,25,4.445,,
2020,8,26,4.429,,
2020,8,27,4.408,,
2020,8,28,4.354,,
2020,8,29,4.329,,
2020,8,30,4.226,,
2020,8,31,4.223,,
2020,9,1,4.105,,
2020,9,2,4.097,,
2020,9,3,4.041,,
2020,9,4,3.908,,
2020,9,5,3.898,,
2020,9,6,3.899,,
2020,9,7,3.878,,
2020,9,8,3.845,,
2020,9,9,3.868,,
2020,9,10,3.836,,
2020,9,11,3.849,,
2020,9,12,3.814,,
2020,9,13,3.793,,
2020,9,14,3.846,,
2020,9,15,3.818,,
2020,9,16,3.818,,
2020,9,17,3.92,,
2020,9,18,3.904,,
2020,9,19,3.865,,
2020,9,20,3.918,,
2020,9,21,3.979,,
2020,9,22,4.066,,
2020,9,23,4.121,,
2020,9,24,4.172,,
2020,9,25,4.212,,
2020,9,26,4.283,,
2020,9,27,4.272,,
2020,9,28,4.307,,
2020,9,29,4.332,,
2020,9,30,4.352,,
2020,10,1,4.497,,
2020,10,2,4.479,,
2020,10,3,4.531,,
2020,10,4,4.545,,
2020,10,5,4.578,,
2020,10,6,4.656,,
2020,10,7,4.73,,
2020,10,8,4.721,,
2020,10,9,4.778,,
2020,10,10,4.864,,
2020,10,11,4.963,,
2020,10,12,5.03,,
2020,10,13,5.125,,
2020,10,14,5.173,,
2020,10,15,5.241,,
2020,10,16,5.261,,
2020,10,17,5.328,,
2020,10,18,5.365,,
2020,10,19,5.39,,
2020,10,20,5.402,,
2020,10,21,5.457,,
2020,10,22,5.518,,
2020,10,23,5.638,,
2020,10,24,5.754,,
2020,10,25,5.895,,
2020,10,26,5.976,,
2020,10,27,6.07,,
2020,10,28,6.245,,
2020,10,29,6.526,,
2020,10,30,6.697,,
2020,10,31,6.921,,
2020,11,1,7.284,,
2020,11,2,7.538,,
2020,11,3,7.848,,
2020,11,4,7.964,,
2020,11,5,8.154,,
2020,11,6,8.109,,
2020,11,7,8.23,,
2020,11,8,8.453,,
2020,11,9,8.625,,
2020,11,10,8.68,,
2020,11,11,8.763,,
2020,11,12,8.845,,
2020,11,13,8.909,,
2020,11,14,8.977,,
2020,11,15,9.001,,
2020,11,16,9.125,,
2020,11,17,9.152,,
2020,11,18,9.18,,
2020,11,19,9.184,,
2020,11,20,9.314,,
2020,11,21,9.385,,
2020,11,22,9.605,,
2020,11,23,9.768,,
2020,11,24,9.876,,
2020,11,25,9.942,,
2020,11,26,9.847,,
2020,11,27,9.841,,
2020,11,28,9.863,,
2020,11,29,9.979,,
2020,11,30,10.114,,
2020,12,1,10.365,,
2020,12,2,10.483,,
2020,12,3,10.558,,
2020,12,4,10.608,,
2020,12,5,10.702,,
2020,12,6,10.893,,
2020,12,7,10.964,,
2020,12,8,10.958,,
2020,12,9,11.016,,
2020,12,10,11.144,,
2020,12,11,11.252,,
2020,12,12,11.362,,
2020,12,13,11.565,,
2020,12,14,11.667,,
2020,12,15,11.744,,
2020,12,16,11.907,,
2020,12,17,11.97,,
2020,12,18,12.11,,
2020,12,19,12.247,,
2020,12,20,12.329,,
2020,12,21,12.375,,
2020,12,22,12.468,,
2020,12,23,12.424,,
2020,12,24,12.47,,
2020,12,25,12.504,,
2020,12,26,12.498,,
2020,12,27,12.579,,
2020,12,28,12.582,,
2020,12,29,12.608,,
2020,12,30,12.622,,
2020,12,31,12.639,,
2021,1,1,12.711,,
2021,1,2,12.71,,
2021,1,3,12.799,,
2021,1,4,12.834,,
2021,1,5,12.862,,
2021,1,6,12.917,,
2021,1,7,13.024,,
2021,1,8,13.039,,
2021,1,9,13.078,,
2021,1,10,13.179,,
2021,1,11,13.218,,
2021,1,12,13.356,,
2021,1,13,13.361,,
2021,1,14,13.426,,
2021,1,15,13.523,,
2021,1,16,13.65,,
2021,1,17,13.821,,
2021,1,18,13.775,,
2021,1,19,13.736,,
2021,1,20,13.77,,
2021,1,21,13.761,,
2021,1,22,13.841,,
2021,1,23,13.894,,
2021,1,24,13.945,,
2021,1,25,13.97,,
2021,1,26,13.982,,
2021,1,27,14.044,,
2021,1,28,14.002,,
2021,1,29,14.003,,
2021,1,30,14.117,,
2021,1,31,14.181,,
2021,2,1,14.208,,
2021,2,2,14.247,,
2021,2,3,14.389,,
2021,2,4,14.27,,
2021,2,5,14.269,,
2021,2,6,14.35,,
2021,2,7,14.448,,
2021,2,8,14.461,,
2021,2,9,14.442,,
2021,2,10,14.44,,
2021,2,11,14.568,,
2021,2,12,14.512,,
2021,2,13,14.47,,
2021,2,14,14.497,,
2021,2,15,14.583,,
2021,2,16,14.547,,
2021,2,17,14.375,,
2021,2,18,14.314,,
2021,2,19,14.324,,
2021,2,20,14.297,,
2021,2,21,14.291,,
2021,2,22,14.328,,
2021,2,23,14.34,,
2021,2,24,14.278,,
2021,2,25,14.275,,
2021,2,26,14.348,,
2021,2,27,14.404,,
2021,2,28,14.633,,
2021,3,1,14.647,,
2021,3,2,14.741,,
2021,3,3,14.776,,
2021,3,4,14.801,,
2021,3,5,14.746,,
2021,3,6,14.725,,
2021,3,7,14.727,,
2021,3,8,14.711,,
2021,3,9,14.768,,
2021,3,10,14.818,,
2021,3,11,14.865,,
2021,3,12,14.743,,
2021,3,13,14.658,,
2021,3,14,14.6,,
2021,3,15,14.617,,
2021,3,16,14.74,,
2021,3,17,14.768,,
2021,3,18,14.775,,
2021,3,19,14.748,,
2021,3,20,14.728,,
2021,3,21,14.743,,
2021,3,22,14.65,,
2021,3,23,14.585,,
2021,3,24,14.528,,
2021,3,25,14.552,,
2021,3,26,14.555,,
2021,3,27,14.604,,
2021,3,28,14.464,,
2021,3,29,14.405,,
2021,3,30,14.318,,
2021,3,31,14.299,,
2021,4,1,14.304,,
2021,4,2,14.265,,
2021,4,3,14.221,,
2021,4,4,14.19,,
2021,4,5,14.095,,
2021,4,6,14.095,,
2021,4,7,14.069,,
2021,4,8,13.962,,
2021,4,9,13.991,,
2021,4,10,13.807,,
2021,4,11,13.792,,
2021,4,12,13.808,,
2021,4,13,13.81,,
2021,4,14,13.729,,
2021,4,15,13.786,,
2021,4,16,13.847,,
2021,4,17,13.849,,
2021,4,18,13.787,,
2021,4,19,13.641,,
2021,4,20,13.564,,
2021,4,21,13.494,,
2021,4,22,13.578,,
2021,4,23,13.512,,
2021,4,24,13.537,,
2021,4,25,13.467,,
2021,4,26,13.535,,
2021,4,27,13.546,,
2021,4,28,13.526,,
2021,4,29,13.494,,
2021,4,30,13.455,,
2021,5,1,13.279,,
2021,5,2,13.226,,
2021,5,3,13.142,,
2021,5,4,13.054,,
2021,5,5,13,,
2021,5,6,12.991,,
2021,5,7,12.943,,
2021,5,8,12.895,,
2021,5,9,12.927,,
2021,5,10,12.875,,
2021,5,11,12.812,,
2021,5,12,12.825,,
2021,5,13,12.833,,
2021,5,14,12.823,,
2021,5,15,12.758,,
2021,5,16,12.78,,
2021,5,17,12.716,,
2021,5,18,12.66,,
2021,5,19,12.66,,
2021,5,20,12.651,,
2021,5,21,12.609,,
2021,5,22,12.537,,
2021,5,23,12.456,,
2021,5,24,12.442,,
2021,5,25,12.39,,
2021,5,26,12.336,,
2021,5,27,12.233,,
2021,5,28,12.164,,
2021,5,29,12.102,,
2021,5,30,12.016,,
2021,5,31,12.005,,
2021,6,1,11.853,,
2021,6,2,11.796,,
2021,6,3,11.704,,
2021,6,4,11.634,,
2021,6,5,11.532,,
2021,6,6,11.473,,
2021,6,7,11.41,,
2021,6,8,11.356,,
2021,6,9,11.311,,
2021,6,10,11.26,,
2021,6,11,11.127,,
2021,6,12,11.024,,
2021,6,13,10.988,,
2021,6,14,10.86,,
2021,6,15,10.816,,
2021,6,16,10.715,,
2021,6,17,10.693,,
2021,6,18,10.654,,
2021,6,19,10.578,,
2021,6,20,10.459,,
2021,6,21,10.367,,
2021,6,22,10.254,,
2021,6,23,10.3,,
2021,6,24,10.16,,
2021,6,25,10.044,,
2021,6,26,9.868,,
2021,6,27,9.769,,
2021,6,28,9.752,,
2021,6,29,9.624,,
2021,6,30,9.571,,
2021,7,1,9.272,,
2021,7,2,9.105,,
2021,7,3,8.812,,
2021,7,4,8.687,,
2021,7,5,8.646,,
2021,7,6,8.596,,
2021,7,7,8.431,,
2021,7,8,8.262,,
2021,7,9,8.059,,
2021,7,10,8.122,,
2021,7,11,7.969,,
2021,7,12,7.795,,
2021,7,13,7.716,,
2021,7,14,7.717,,
2021,7,15,7.554,,
2021,7,16,7.537,,
2021,7,17,7.462,,
2021,7,18,7.3,,
2021,7,19,7.299,,
2021,7,20,7.303,,
2021,7,21,7.221,,
2021,7,22,7.126,,
2021,7,23,7.067,,
2021,7,24,7.037,,
2021,7,25,6.943,,
2021,7,26,6.829,,
2021,7,27,6.797,,
2021,7,28,6.733,,
2021,7,29,6.597,,
2021,7,30,6.595,,
2021,7,31,6.467,,
2021,8,1,6.448,,
2021,8,2,6.429,,
2021,8,3,6.374,,
2021,8,4,6.112,,
2021,8,5,6.07,,
2021,8,6,6.06,,
2021,8,7,6.149,,
2021,8,8,6.086,,
2021,8,9,6.068,,
2021,8,10,6.024,,
2021,8,11,5.927,,
2021,8,12,5.844,,
2021,8,13,5.777,,
2021,8,14,5.749,,
2021,8,15,5.743,,
2021,8,16,5.67,,
2021,8,17,5.619,,
2021,8,18,5.62,,
2021,8,19,5.587,,
2021,8,20,5.547,,
2021,8,21,5.517,,
2021,8,22,5.462,,
2021,8,23,5.368,,
2021,8,24,5.416,,
2021,8,25,5.348,,
2021,8,26,5.303,,
2021,8,27,5.241,,
2021,8,28,5.226,,
2021,8,29,5.137,,
2021,8,30,5.126,,
2021,8,31,5.117,,
2021,9,1,5.076,,
2021,9,2,5.043,,
2021,9,3,5.074,,
2021,9,4,5.073,,
2021,9,5,4.973,,
2021,9,6,4.897,,
2021,9,7,4.895,,
2021,9,8,4.893,,
2021,9,9,4.872,,
2021,9,10,4.827,,
2021,9,11,4.821,,
2021,9,12,4.776,,
2021,9,13,4.773,,
2021,9,14,4.757,,
2021,9,15,4.781,,
2021,9,16,4.774,,
2021,9,17,4.801,,
2021,9,18,4.809,,
2021,9,19,4.886,,
2021,9,20,4.877,,
2021,9,21,4.925,,
2021,9,22,4.941,,
2021,9,23,4.917,,
2021,9,24,5.028,,
2021,9,25,5.103,,
2021,9,26,5.195,,
2021,9,27,5.171,,
2021,9,28,5.148,,
2021,9,29,5.209,,
2021,9,30,5.257,,
2021,10,1,5.395,,
2021,10,2,5.456,,
2021,10,3,5.518,,
2021,10,4,5.561,,
2021,10,5,5.595,,
2021,10,6,5.66,,
2021,10,7,5.737,,
2021,10,8,5.802,,
2021,10,9,5.888,,
2021,10,10,5.985,,
2021,10,11,6.132,,
2021,10,12,6.239,,
2021,10,13,6.303,,
2021,10,14,6.367,,
2021,10,15,6.504,,
2021,10,16,6.636,,
2021,10,17,6.842,,
2021,10,18,7.041,,
2021,10,19,7.149,,
2021,10,20,7.269,,
2021,10,21,7.403,,
2021,10,22,7.632,,
2021,10,23,7.745,,
2021,10,24,7.867,,
2021,10,25,7.98,,
2021,10,26,8.094,,
2021,10,27,8.135,,
2021,10,28,8.203,,
2021,10,29,8.301,,
2021,10,30,8.406,,
2021,10,31,8.461,,
2021,11,1,8.648,,
2021,11,2,8.705,,
2021,11,3,8.703,,
2021,11,4,8.716,,
2021,11,5,8.793,,
2021,11,6,8.957,,
2021,11,7,9.021,,
2021,11,8,9.138,,
2021,11,9,9.266,,
2021,11,10,9.394,,
2021,11,11,9.434,,
2021,11,12,9.526,,
2021,11,13,9.681,,
2021,11,14,9.786,,
2021,11,15,9.888,,
2021,11,16,9.991,,
2021,11,17,10.077,,
2021,11,18,10.106,,
2021,11,19,10.211,,
2021,11,20,10.227,,
2021,11,21,10.325,,
2021,11,22,10.454,,
2021,11,23,10.571,,
2021,11,24,10.52,,
2021,11,25,10.59,,
2021,11,26,10.672,,
2021,11,27,10.763,,
2021,11,28,10.868,,
2021,11,29,10.894,,
2021,11,30,10.982,,
2021,12,1,11.287,,
2021,12,2,11.374,,
2021,12,3,11.31,,
2021,12,4,11.322,,
2021,12,5,11.331,,
2021,12,6,11.334,,
2021,12,7,11.432,,
2021,12,8,11.467,,
2021,12,9,11.586,,
2021,12,10,11.613,,
2021,12,11,11.731,,
2021,12,12,11.862,,
2021,12,13,11.947,,
2021,12,14,12.022,,
2021,12,15,12.021,,
2021,12,16,12.015,,
2021,12,17,12.23,,
2021,12,18,12.265,,
2021,12,19,12.269,,
2021,12,20,12.417,,
2021,12,21,12.601,,
2021,12,22,12.7,,
2021,12,23,12.805,,
2021,12,24,12.858,,
2021,12,25,12.868,,
2021,12,26,12.867,,
2021,12,27,12.95,,
2021,12,28,12.976,,
2021,12,29,12.99,,
2021,12,30,13.09,,
2021,12,31,13.166,,
2022,1,1,13.291,,
2022,1,2,13.392,,
2022,1,3,13.354,,
2022,1,4,13.44,,
2022,1,5,13.496,,
2022,1,6,13.573,,
2022,1,7,13.591,,
2022,1,8,13.676,,
2022,1,9,13.668,,
2022,1,10,13.651,,
2022,1,11,13.726,,
2022,1,12,13.758,,
2022,1,13,13.749,,
2022,1,14,13.796,,
2022,1,15,13.889,,
2022,1,16,13.9,,
2022,1,17,13.902,,
2022,1,18,14.043,,
2022,1,19,14.015,,
2022,1,20,14.02,,
2022,1,21,14.121,,
2022,1,22,14.117,,
2022,1,23,14.145,,
2022,1,24,14.061,,
2022,1,25,13.998,,
2022,1,26,14.056,,
2022,1,27,14.161,,
2022,1,28,14.244,,
2022,1,29,14.332,,
2022,1,30,14.472,,
2022,1,31,14.382,,
2022,2,1,14.393,,
2022,2,2,14.45,,
2022,2,3,14.538,,
2022,2,4,14.539,,
2022,2,5,14.549,,
2022,2,6,14.491,,
2022,2,7,14.424,,
2022,2,8,14.472,,
2022,2,9,14.4,,
2022,2,10,14.372,,
2022,2,11,14.393,,
2022,2,12,14.463,,
2022,2,13,14.492,,
2022,2,14,14.643,,
2022,2,15,14.61,,
2022,2,16,14.645,,
2022,2,17,14.658,,
2022,2,18,14.717,,
2022,2,19,14.729,,
2022,2,20,14.759,,
2022,2,21,14.94,,
2022,2,22,14.847,,
2022,2,23,14.843,,
2022,2,24,14.772,,
2022,2,25,14.804,,
2022,2,26,14.753,,
2022,2,27,14.724,,
2022,2,28,14.705,,
2022,3,1,14.71,,
2022,3,2,14.799,,
2022,3,3,14.731,,
2022,3,4,14.726,,
2022,3,5,14.808,,
2022,3,6,14.769,,
2022,3,7,14.791,,
2022,3,8,14.779,,
2022,3,9,14.703,,
2022,3,10,14.704,,
2022,3,11,14.597,,
2022,3,12,14.62,,
2022,3,13,14.589,,
2022,3,14,14.516,,
2022,3,15,14.48,,
2022,3,16,14.483,,
2022,3,17,14.484,,
2022,3,18,14.49,,
2022,3,19,14.538,,
2022,3,20,14.552,,
2022,3,21,14.51,,
2022,3,22,14.457,,
2022,3,23,14.41,,
2022,3,24,14.421,,
2022,3,25,14.608,,
2022,3,26,14.587,,
2022,3,27,14.583,,
2022,3,28,14.539,,
2022,3,29,14.469,,
2022,3,30,14.386,,
2022,3,31,14.321,,
2022,4,1,14.345,,
2022,4,2,14.378,,
2022,4,3,14.337,,
2022,4,4,14.372,,
2022,4,5,14.32,,
2022,4,6,14.257,,
